website,full_name,full_bio,age,hometown,education,experience,photo_url
http://arkcityharrisfamilydentistry.com/our-team,Dr. Trevor Harris,"Welcome to Harris Family Dentistry - your oral health oasis. Growing up I found great satisfaction using my hands to fix and create things that would make people smile. This hobby eventually lead me to a career in dentistry. I have found continued joy and passion in using my hands to preserve and restore my clients’ smiles. I look forward to meeting you and maintaining your smile today! -Trevor Meet the Doc Welcome to Harris Family Dentistry! Dr. Trevor Harris was born and raised in Arkansas City, KS. He attended C4 elementary, ACMS, and graduated ACHS in 2011. During his time in high school, he played football, ran track, and was a lifeguard at the Paris Park Pool. Trevor attended a semester at Cowley College before transferring to Pittsburg State University to pursue his pre-dental studies. He graduated from Pittsburg State in 2015 with a Bachelor of Science in Biology, then spent a year as a dental assistant in Frontenac, KS. Dr. Harris graduated from the University of Missouri - Kansas City School of Dentistry in May 2020 amid the COVID-19 pandemic. Dr. Harris is married to Molly Harris (formerly Molly Warren) who is also an Ark City native. She received her doctorate degree from Wichita State University as a Family Nurse Practitioner and works at the Ark City Clinic. They have a two-year-old son, Cohen, and a baby girl, Ainsley Jo Harris, born in September 2021. It was an easy decision for their family to move back home as the community and close family will make a great place to raise children. In his spare time, Dr. Harris enjoys golfing, cooking, taking trips to the lake, and fishing. His favorite hole at the Ark City Country Club is number 17 (where he proposed to Molly) and one of his signature meals is buffalo chicken pizza he cooks on Chief’s game day. Dr. Harris is happy to be home and serving the community he was raised in.",,"Arkansas City, KS","Bachelor of Science in Biology from Pittsburg State University, graduated from the University of Missouri - Kansas City School of Dentistry in May 2020","1 year as a dental assistant, graduated in 2020",
http://arlington-dental.com/OurTeam/MeettheDoctors.aspx,"Mark E. Kesler, D.D.S.","Dr. Mark Kesler grew up living in many locations as his father was in the army until he retired and returned home to West Terre Haute. He graduated from West Vigo High School in 1987. After high school he served in the U.S. army for 5 years being stationed in Germany and Hawaii. After graduating from Indiana University School of Dentistry in 2002 he practiced in Fishers for a year followed by two years in Richmond. He also worked in an emergency office for a year and is very experienced with extractions. He has also done a mission trip to Haiti as well as volunteering at various locations to help those in need. He owned an office on the north side of Indianapolis for 15 years before joining us here. Dr. Kesler preforms most dental procedures to include cosmetic work like veneers and Invisalign as well as crowns, bridges, dentures, partials, and his favorite, extractions. He can communicate very clearly and works well with all types of patients to include high anxiety or nervous patients as well as all age rangers from children to elderly. He is a nice, competent, likable man and a good listener. Dr. Kesler lives in Fishers with his wife of over twenty years and his three children. His interests include his children’s activities (swimming, track, soccer, and cross country), football (Steelers), traveling to warm locations to relax, exercising (running and going to the gym) and playing with his dog Rosie. He also finds time to help his wife, Whitney, with her job as a realtor. Usually by placing open house signs for her! He considers sitting around and playing a board game great quality family time. He wants to make your experience here as pleasant as possible and prides himself on making patients comfortable while seeing to their oral care.",,West Terre Haute,Indiana University School of Dentistry,He practiced in Fishers for a year followed by two years in Richmond. He also worked in an emergency office for a year and is very experienced with extractions. He owned an office on the north side of Indianapolis for 15 years.,
https://www.arlingtondentistry.com/opiod-crisis-arlington-community-forum-meeting-2/,,,,,,,
http://arlingtonsmilesma.com/team,Dr. Balkrishna Gentyala,,,,,,
http://arlingtonsmilesma.com/team,Dr. David G Wyman,,,,,,
http://arlingtonsmilesma.com/team,Dr. Raymond Dempsey,,,,,,
http://arlingtonsmilesma.com/team,Dr. Vanessa Thai,,,,,,
http://www.arnettdentalcare.com/staff,Dr. Mark Arnett,"Dr. Mark Arnett is a life-long resident of Murray-Calloway County. He grew up in on the farm and graduated from Calloway County High School. He did his undergraduate studies at Murray State University then went on to graduate with honors from The University of Louisville School of Dentistry in 1997. Dr. Arnett has practiced dentistry in Murray Kentucky ever since graduation. He resides on the farm with his wife Diana Ridley Arnett and his three wonderful children Michael, Alexandra, and Abbey Arnett. “There was never any doubt where I would practice and raise a family than Murray Kentucky.” In his spare time, Dr. Arnett enjoys working on the farm, gardening, traveling, hunting, woodworking, basically anything outdoor related. Professionally, he particularly enjoys working with patient to restore their self-confidence and appearance by replacing missing teeth. Whether it be single missing tooth or a total replacement of all teeth either with conventional cosmetic dentures, “snap in” dentures or permanent dentures that are permanently attached to implants. “There is nothing quite as rewarding as giving someone back their appearance, self-confidence and function that has needlessly suffered for years. That is why I do what I do.”",,Murray-Calloway County,"undergraduate studies at Murray State University, graduated with honors from The University of Louisville School of Dentistry in 1997",practiced dentistry in Murray Kentucky ever since graduation,
http://www.arnettdentalcare.com/staff,Dr. Robert Pruitt,"Dr. Robert Pruitt is from Hazel, KY and a Calloway County graduate. He earned his bachelor’s degree in Chemistry with a minor in Finance from Murray State University in 2018. He attended the University of Louisville School of Dentistry and graduated with his Doctor of Medicine in Dentistry in 2022. Since graduation, Dr. Pruitt has been practicing dentistry in western Kentucky and western Tennessee. He is a member of the American Dental Association, and Kentucky Dental Association. He currently lives in Murray with his wife Emma. In his free time Dr. Pruitt enjoys traveling, golfing, hunting, and being outside. His favorite thing to do is watch football, and his favorite team is the Tennessee Titans.",,"Hazel, KY","bachelor’s degree in Chemistry with a minor in Finance from Murray State University, graduated with his Doctor of Medicine in Dentistry in 2022 from the University of Louisville School of Dentistry",practicing dentistry in western Kentucky and western Tennessee since graduation,
http://artofendo.com/team,Dr. Paguio,,,,,,
http://ascend-orthodontics.com/meet-the-team,Dr. Carly Schiro,"Background Hometown: Davisburg, MI Dental School: University of Michigan School of Dentistry , DDS Orthodontic Residency: University of Louisville School of Dentistry, MS and Certificate in Orthodontics Q&A: Why should we choose you as an Orthodontist? I see communication as one of my strengths as an Orthodontist. I see myself as a very compassionate person and doctor, but I’m also a big fan of open communication with patients and parents, even when they can be involved, hard conversations. I want to know your concerns first; I want you to know mine second; and I want to tackle them all in a way that is best for all of us so we can give you or your child the best smile with the healthiest bite possible. So you’re an Orthodontist, what else do you like to do besides move teeth? Dr. Anthony and I are big outdoor enthusiasts-- we love hiking, camping, golfing, and even simple walks with our pup, Riggins. I also love to cook and entertain friends and family. When I’m not in Colorado, I can be found back “Up North” in Michigan, floating in a boat at our family’s lake cottage. What are some areas of your life that you’d like to “Ascend” in? I have been so blessed to become a mom in recent years and that is one area of my life that I continually strive to “Ascend” in. Like so many of our patient families know, being a mom (or dad), while challenging, is oh so sweet. Dr. Anthony and I are so grateful to be in a profession that allows us to invest time with our kids (You’ll likely see them running around the office from time to time!) fun facts: I have a passion and dare I say talent for creating charcuterie boards! I’ve always been a health and fitness nut. You can find me wandering around a Farmer’s Market or getting in a session on our spin bike! I’ve developed a self-taught dabbling in graphic design. While I am certainly no professional, I love to create new, unique pieces--including our logo!",,"Davisburg, MI","Dental School: University of Michigan School of Dentistry , DDS Orthodontic Residency: University of Louisville School of Dentistry, MS and Certificate in Orthodontics",,
